set_id;ver_id;yt_id;title;performer;url;status;subset;has_feature
838;3;CzMzFLCFUdY;Dancing in the Dark;Jo Stafford with Paul Weston and His Orchestra and The Starlighters;https://www.youtube.com/watch?v=CzMzFLCFUdY;True;TEST;True
838;4;DYEZ303jRBg;Dancing in the Dark;Ray Conniff and His Orchestra and Chorus;https://www.youtube.com/watch?v=DYEZ303jRBg;True;TEST;True
838;5;VCyq1ehAq-o;Dancing in the Dark;Jackie Gleason;https://www.youtube.com/watch?v=VCyq1ehAq-o;True;TEST;True
838;6;LJKgo5p4kJc;Dancing in the Dark;Sarah Vaughan;https://www.youtube.com/watch?v=LJKgo5p4kJc;True;TEST;True
838;7;YlD4zup3X3c;Dancing in the Dark;Felicia Sanders;https://www.youtube.com/watch?v=YlD4zup3X3c;True;TEST;True
838;8;lfn37D6Sj0o;Dancing in the Dark;Frank Sinatra;https://www.youtube.com/watch?v=lfn37D6Sj0o;True;TEST;True
838;9;CqidW368GTM;Dancing in the Dark;Jane Morgan;https://www.youtube.com/watch?v=CqidW368GTM;True;TEST;True
838;10;fs0AgyTK268;Dancing on the Ceiling / Dancing in the Dark;The Ray Conniff Singers;https://www.youtube.com/watch?v=fs0AgyTK268;True;TEST;True
838;11;2g33ie1I09s;Dancing in the Dark;Teri Thornton;https://www.youtube.com/watch?v=2g33ie1I09s;True;TEST;True
838;12;FYjG32Ff0Y4;Dancing in the Dark;Connie Stevens;https://www.youtube.com/watch?v=FYjG32Ff0Y4;True;TEST;True
838;13;3soBUPX7774;Dancing in the Dark;The Castells;https://www.youtube.com/watch?v=3soBUPX7774;True;TEST;True
838;14;SiRliphW9ik;Dancing in the Dark;Diamanda Galás;https://www.youtube.com/watch?v=SiRliphW9ik;True;TEST;True
838;15;TtGrYYTRcAg;Dancing in the Dark;Meredith D'Ambrosio;https://www.youtube.com/watch?v=TtGrYYTRcAg;True;TEST;True
838;16;DZDMjk_FgnI;Dancing in the Dark;Carol Fredette;https://www.youtube.com/watch?v=DZDMjk_FgnI;True;TEST;True
838;17;4MmQd6fYBKY;Dancing in the Dark;Cy Walter;https://www.youtube.com/watch?v=4MmQd6fYBKY;True;TEST;True
838;18;GOqDFGF2_dk;Dancing in the Dark;Morton Gould and His Orchestra;https://www.youtube.com/watch?v=GOqDFGF2_dk;True;TEST;True
838;19;2c_N0SeZQh0;Dancing in the Dark;Erroll Garner;https://www.youtube.com/watch?v=2c_N0SeZQh0;True;TEST;True
838;20;Nna_Fj57jBU;Dancing in the Dark;Robert Farnon and His Orchestra;https://www.youtube.com/watch?v=Nna_Fj57jBU;True;TEST;True
838;21;iMlgFFd8VZE;Dancing in the Dark;Ted Heath and His Music;https://www.youtube.com/watch?v=iMlgFFd8VZE;True;TEST;True
838;23;rXGKMHcI1wc;Dancing in the Dark;Barry Harris;https://www.youtube.com/watch?v=rXGKMHcI1wc;True;TEST;True
838;24;7eeLRXh-kB0;Dancing in the Dark;Ronnie Aldrich and His Two Pianos;https://www.youtube.com/watch?v=7eeLRXh-kB0;True;TEST;True
838;25;vkKgrRKdBqs;Dancing in the Dark;Fausto Papetti;https://www.youtube.com/watch?v=vkKgrRKdBqs;True;TEST;True
838;26;FBa5YWXzIpc;Dancing in the Dark;George Van Eps;https://www.youtube.com/watch?v=FBa5YWXzIpc;True;TEST;True
922;0;xFrGuyw1V8s;Dancing Queen;ABBA;https://www.youtube.com/watch?v=xFrGuyw1V8s;True;TEST;True
922;1;8XN20JkxQhw;Dancing Queen;Carol Douglas;https://www.youtube.com/watch?v=8XN20JkxQhw;True;TEST;True
922;2;zd4RSyS0oG0;Dancing Queen;Tracy;https://www.youtube.com/watch?v=zd4RSyS0oG0;True;TEST;True
922;4;tICdeBO_AMs;Dancing Queen;Love Hewitt;https://www.youtube.com/watch?v=tICdeBO_AMs;True;TEST;True
922;5;NlxnvBTKcNo;Dancing Queen;Rob'N'Raz / DLC;https://www.youtube.com/watch?v=NlxnvBTKcNo;True;TEST;True
922;6;1njqleVTIds;Dancing Queen;Nukey Pikes;https://www.youtube.com/watch?v=1njqleVTIds;True;TEST;True
922;7;1_Q80F1fuQA;Dancing Queen;The Real Group;https://www.youtube.com/watch?v=1_Q80F1fuQA;True;TEST;True
922;8;-ZYt30MIeAw;Dancing Queen;P;https://www.youtube.com/watch?v=-ZYt30MIeAw;True;TEST;True
922;9;JYtvvzqjxhI;Dancing Queen;Garageland;https://www.youtube.com/watch?v=JYtvvzqjxhI;True;TEST;True
922;10;WGutQ3QYlIY;Dancing Queen;CoCo Lee;https://www.youtube.com/watch?v=WGutQ3QYlIY;True;TEST;True
922;11;HooLy5lDw-Y;Dancing Queen;Redd Kross;https://www.youtube.com/watch?v=HooLy5lDw-Y;True;TEST;True
922;13;YMiDPZZaL_g;Dancing Queen;Sixpence None The Richer;https://www.youtube.com/watch?v=YMiDPZZaL_g;True;TEST;True
922;14;yhgVUe5-Ozg;Thank Abba for the Music;Steps - Tina Cousins - Cleopatra - B*Witched - Billie;https://www.youtube.com/watch?v=yhgVUe5-Ozg;True;TEST;True
922;16;0KcBlBLwAMU;Dancing Queen;Jimmy Barnes;https://www.youtube.com/watch?v=0KcBlBLwAMU;True;TEST;True
922;17;8kta-lkump8;Dancing Queen;Glow;https://www.youtube.com/watch?v=8kta-lkump8;True;TEST;True
922;18;5eIHOSBoKb4;Dancing Queen;The Yayhoos;https://www.youtube.com/watch?v=5eIHOSBoKb4;True;TEST;True
922;20;MAqrCn-A4os;Dancing Queen;Raining Pleasure;https://www.youtube.com/watch?v=MAqrCn-A4os;True;TEST;True
922;22;BP5JI7WdzWc;Dancing Queen;Beat Crusaders;https://www.youtube.com/watch?v=BP5JI7WdzWc;True;TEST;True
922;23;ZfQcmSOqX8A;Dancing Queen;Belinda Carlisle;https://www.youtube.com/watch?v=ZfQcmSOqX8A;True;TEST;True
922;24;xBShpXFZMmY;Dancing Queen;Chet Lam;https://www.youtube.com/watch?v=xBShpXFZMmY;True;TEST;True
922;25;XqBWvmhS-AY;Dancing Queen;Wing;https://www.youtube.com/watch?v=XqBWvmhS-AY;True;TEST;True
922;26;zO1sbA6PLYo;Dancing Queen;Riff Raff;https://www.youtube.com/watch?v=zO1sbA6PLYo;True;TEST;True
922;28;DUkTaarFgUw;Dancing Queen;Meryl Streep, Julie Walters & Christine Baranski;https://www.youtube.com/watch?v=DUkTaarFgUw;True;TEST;True
922;29;-0uJrr1iyUw;Dancing Queen;Daniel Boaventura;https://www.youtube.com/watch?v=-0uJrr1iyUw;True;TEST;True
922;32;gQ6mZiNkU8c;Dancing Queen;Glee Cast;https://www.youtube.com/watch?v=gQ6mZiNkU8c;True;TEST;True
922;33;7RlvaXDNr30;Dancing Queen;Steps;https://www.youtube.com/watch?v=7RlvaXDNr30;True;TEST;True
922;34;H4ERHRe2bt0;Abba Medley;Perpetuum Jazzile;https://www.youtube.com/watch?v=H4ERHRe2bt0;True;TEST;True
922;35;0EGnUaDG56I;Dancing Queen;Franck Pourcel;https://www.youtube.com/watch?v=0EGnUaDG56I;True;TEST;True
922;36;po2y0gKBceY;Dancing Queen;The Les Reed Orchestra;https://www.youtube.com/watch?v=po2y0gKBceY;True;TEST;True
922;37;xSv5XhAZQHA;Dancing Queen;Richard Clayderman;https://www.youtube.com/watch?v=xSv5XhAZQHA;True;TEST;True
993;2;fsxzkJa4qO0;Hotel California;René & Angela;https://www.youtube.com/watch?v=fsxzkJa4qO0;True;TEST;True
993;3;Jb8Pr4ozw94;Hotel California;Big Daddy;https://www.youtube.com/watch?v=Jb8Pr4ozw94;True;TEST;True
993;4;vhIcSolaWxM;Hotel California;Al B. Sure!;https://www.youtube.com/watch?v=vhIcSolaWxM;True;TEST;True
993;5;dcAY9Ta3Mi8;Hotel California;Ho'aikane;https://www.youtube.com/watch?v=dcAY9Ta3Mi8;True;TEST;True
993;6;nxN5A0_HAdo;Hotel California;West Coast All Stars;https://www.youtube.com/watch?v=nxN5A0_HAdo;True;TEST;True
993;7;Md5JgwvRWbs;Hotel California;Majek Fashek;https://www.youtube.com/watch?v=Md5JgwvRWbs;True;TEST;True
993;8;Ovzel1oUFcA;Hotel California;The Moog Cookbook;https://www.youtube.com/watch?v=Ovzel1oUFcA;True;TEST;True
993;9;8DEzTW5VhQI;Hotel California;Ska Daddyz;https://www.youtube.com/watch?v=8DEzTW5VhQI;True;TEST;True
993;10;po-qnMghThc;Hotel California;Alabama 3;https://www.youtube.com/watch?v=po-qnMghThc;True;TEST;True
993;14;wlTWpDav0FM;Hotel California;William Hung;https://www.youtube.com/watch?v=wlTWpDav0FM;True;TEST;True
993;15;k3-HbIQ91Ic;Hotel California;The Cat Empire;https://www.youtube.com/watch?v=k3-HbIQ91Ic;True;TEST;True
993;16;YTs23jFAAes;Hotel California;Nashville;https://www.youtube.com/watch?v=YTs23jFAAes;True;TEST;True
993;17;od8PBA-NTIY;Hotel California;Rhythms del Mundo featuring The Killers;https://www.youtube.com/watch?v=od8PBA-NTIY;True;TEST;True
993;18;RvHwTIpkW9M;Hotel California;The Acoustic Guitar Troubadours;https://www.youtube.com/watch?v=RvHwTIpkW9M;True;TEST;True
993;19;kH2S_I8RG-k;Hotel California;Gene Clemetson;https://www.youtube.com/watch?v=kH2S_I8RG-k;True;TEST;True
993;26;5ZwORvHFgfg;Hotel California;Scott D. Davis;https://www.youtube.com/watch?v=5ZwORvHFgfg;True;TEST;True
993;29;FnN_bfARqp8;Hotel Can't Afford Ya;ApologetiX;https://www.youtube.com/watch?v=FnN_bfARqp8;True;TEST;True
993;30;sR6zynt9McI;American Wedding;Frank Ocean;https://www.youtube.com/watch?v=sR6zynt9McI;True;TEST;True
993;31;aJ3FQdtpgNQ;Hôtel California;Shuky & Aviva;https://www.youtube.com/watch?v=aJ3FQdtpgNQ;True;TEST;True
993;33;xUZpoogW_40;Hotel California;Gipsy Kings;https://www.youtube.com/watch?v=xUZpoogW_40;True;TEST;True
993;34;oJGKKIwzmE4;Hotel California;Belle Perez;https://www.youtube.com/watch?v=oJGKKIwzmE4;True;TEST;True
1004;0;hTWKbfoikeg;Smells Like Teen Spirit;Nirvana;https://www.youtube.com/watch?v=hTWKbfoikeg;True;TEST;True
1004;1;h2YkdnrM3aw;Smells Like Teen Spirit;Tori Amos;https://www.youtube.com/watch?v=h2YkdnrM3aw;True;TEST;True
1004;2;YK7-YTRuFgk;Smells Like Teen Spirit;The Flying Pickets;https://www.youtube.com/watch?v=YK7-YTRuFgk;True;TEST;True
1004;3;gEzrxoy09B0;Smells Like Teen Spirit;Abigail [1];https://www.youtube.com/watch?v=gEzrxoy09B0;True;TEST;True
1004;4;3JENWSdO7tI;Smells Like Teen Spirit;The Benzedrine Monks of Santo Domonica;https://www.youtube.com/watch?v=3JENWSdO7tI;True;TEST;True
1004;5;yBz2mjUIc3E;Smells Like Teen Spirit;Calcutta Anazamama;https://www.youtube.com/watch?v=yBz2mjUIc3E;True;TEST;True
1004;6;BJAqYU0qTBA;Smells Like Teenspirit;Nonex;https://www.youtube.com/watch?v=BJAqYU0qTBA;True;TEST;True
1004;9;-MKEEZffLRo;Smells Like Teen Spirit;Blanks 77;https://www.youtube.com/watch?v=-MKEEZffLRo;True;TEST;True
1004;10;JD_Dd1VZ6zg;Smells Like Teen Spirit;The Lucky Devils;https://www.youtube.com/watch?v=JD_Dd1VZ6zg;True;TEST;True
1004;11;fRWM-4qk9xo;Smells Like Teen Spirit;Cássia Eller;https://www.youtube.com/watch?v=fRWM-4qk9xo;True;TEST;True
1004;12;wCp1v3TPnH8;Smells Like Teen Spirit;Beki Bondage;https://www.youtube.com/watch?v=wCp1v3TPnH8;True;TEST;True
1004;15;Uvpgc7xHoes;Smells Like Teen Spirit;Sugar Soul;https://www.youtube.com/watch?v=Uvpgc7xHoes;True;TEST;True
1004;16;20-yUG7Hprg;Smells Like Teen Spirit;Scala;https://www.youtube.com/watch?v=20-yUG7Hprg;True;TEST;True
1004;17;ZSFoo7iAauA;Smells Like Teen Spirit;The Wounded;https://www.youtube.com/watch?v=ZSFoo7iAauA;True;TEST;True
1004;18;RM_xvTaYavw;Smells Like Teen Spirit;Paul Anka;https://www.youtube.com/watch?v=RM_xvTaYavw;True;TEST;True
1004;20;BQ6Pp4d1hJw;Smells Like Teen Spirit;Mambo Kurt;https://www.youtube.com/watch?v=BQ6Pp4d1hJw;True;TEST;True
1004;21;ZOrM5hjtYkI;Smells Like Teen Spirit;Richard Cheese;https://www.youtube.com/watch?v=ZOrM5hjtYkI;True;TEST;True
1004;23;mYYHxVvCxD8;Smells Like Teen Spirit;Rhythms del Mundo featuring Shanade;https://www.youtube.com/watch?v=mYYHxVvCxD8;True;TEST;True
1004;24;C8JbPoFrz8I;Smells Like Teen Spirit;Pimpi Arroyo;https://www.youtube.com/watch?v=C8JbPoFrz8I;True;TEST;True
1004;25;2YmF61ApO98;Smells Like Teen Spirit;Meat Puppets;https://www.youtube.com/watch?v=2YmF61ApO98;True;TEST;True
1004;26;LiMbdtMcNsc;Smells Like Teen Spirit;Arcane Roots;https://www.youtube.com/watch?v=LiMbdtMcNsc;True;TEST;True
1004;27;1EQyS4Pbmw8;Smells Like Teen Spirit;The Muppet Barbershop Quartet;https://www.youtube.com/watch?v=1EQyS4Pbmw8;True;TEST;True
1004;29;onXoreYFMhU;Smells Like Teen Spirit;Robert Glasper Experiment;https://www.youtube.com/watch?v=onXoreYFMhU;True;TEST;True
1004;30;o3ECOjPVuLA;Smells Like Teen Spirit;Young Widows;https://www.youtube.com/watch?v=o3ECOjPVuLA;True;TEST;True
1004;31;0Z5RDIPcxrk;Smells Like Teen Spirit;Karizma Duo;https://www.youtube.com/watch?v=0Z5RDIPcxrk;True;TEST;True
1004;32;nQc3w8Xdto8;Smells Like Teen Spirit;Kina Grannis;https://www.youtube.com/watch?v=nQc3w8Xdto8;True;TEST;True
1004;33;fAgquZdxcc0;Smells Like Teen Spirit;The Swinghufvuds;https://www.youtube.com/watch?v=fAgquZdxcc0;True;TEST;True
1004;34;rXLyaZ4Le1g;Smells Like Teen Spirit;The Moog Cookbook;https://www.youtube.com/watch?v=rXLyaZ4Le1g;True;TEST;True
1004;35;LKllfSfgB4k;Smells Like Teen Spirit;The Bad Plus;https://www.youtube.com/watch?v=LKllfSfgB4k;True;TEST;True
1004;36;DOzC4YKm-2Q;Smells Like Teen Spirit;The String;https://www.youtube.com/watch?v=DOzC4YKm-2Q;True;TEST;True
1004;37;kjGcehoUEaA;Smells Like Teen Spirit;ELEW;https://www.youtube.com/watch?v=kjGcehoUEaA;True;TEST;True
1004;38;EvMrrhfPok8;Smells Like Teen Spirit;Marcus Johnson;https://www.youtube.com/watch?v=EvMrrhfPok8;True;TEST;True
1004;39;jcUsW8HgLBY;Smells Like Teen Spirit;2Cellos;https://www.youtube.com/watch?v=jcUsW8HgLBY;True;TEST;True
1004;40;yeFZAlfauIA;Smells Like Teen Spirit;Ayşedeniz Gökçin feat. Ivan Shopov;https://www.youtube.com/watch?v=yeFZAlfauIA;True;TEST;True
1004;41;xeCAI3R68gE;Smells Like Queer Spirit;Pansy Division;https://www.youtube.com/watch?v=xeCAI3R68gE;True;TEST;True
1004;42;FklUAoZ6KxY;Smells Like Nirvana;Weird Al Yankovic;https://www.youtube.com/watch?v=FklUAoZ6KxY;True;TEST;True
1004;43;pBrEKHFH0nk;Smells Like Thirtysomething Spirit;ApologetiX;https://www.youtube.com/watch?v=pBrEKHFH0nk;True;TEST;True
1004;44;JhhF3qSxMjY;Humppanirvana;Eläkeläiset;https://www.youtube.com/watch?v=JhhF3qSxMjY;True;TEST;True
1035;0;hFE2SnliiV0;Love Hurts;The Everly Brothers;https://www.youtube.com/watch?v=hFE2SnliiV0;True;TEST;True
1035;1;vWfNvJ6TTjs;Love Hurts;Roy Orbison with Bob Moore's Orch. & Chorus;https://www.youtube.com/watch?v=vWfNvJ6TTjs;True;TEST;True
1035;2;Fqsxc1bAUEo;Love Hurts;Mark Wynter;https://www.youtube.com/watch?v=Fqsxc1bAUEo;True;TEST;True
1035;3;IvchOyAuFkk;Love Hurts;The Liverbirds;https://www.youtube.com/watch?v=IvchOyAuFkk;True;TEST;True
1035;4;Xyi-dBmycg0;Love Hurts;Ray Peterson;https://www.youtube.com/watch?v=Xyi-dBmycg0;True;TEST;True
1035;5;OJKizbWN4Ho;Love Hurts;Jimmy Webb;https://www.youtube.com/watch?v=OJKizbWN4Ho;True;TEST;True
1035;6;6pHNkOQCIzk;Love Hurts;Nazareth;https://www.youtube.com/watch?v=6pHNkOQCIzk;True;TEST;True
1035;7;BLeZd95AbHA;Love Hurts;Cher;https://www.youtube.com/watch?v=BLeZd95AbHA;True;TEST;True
1035;8;xzvDhkBnC_8;Love Hurts;Jim Capaldi;https://www.youtube.com/watch?v=xzvDhkBnC_8;True;TEST;True
1035;9;x2zG4AhHeko;Love Hurts;Jennifer Warnes;https://www.youtube.com/watch?v=x2zG4AhHeko;True;TEST;True
1035;10;d856gLKl8BE;Love Hurts;Q-Tips;https://www.youtube.com/watch?v=d856gLKl8BE;True;TEST;True
1035;11;ngJnaMIVXnY;Love Hurts;Don McLean;https://www.youtube.com/watch?v=ngJnaMIVXnY;True;TEST;True
1035;12;OY9k37IZtw0;Love Hurts;Peter Hofmann;https://www.youtube.com/watch?v=OY9k37IZtw0;True;TEST;True
1035;13;VKYsnyEv0Co;Love Hurts;Nicolette Larson;https://www.youtube.com/watch?v=VKYsnyEv0Co;True;TEST;True
1035;14;5S8n1Xr_TjQ;Love Hurts;Joan Jett and The Blackhearts;https://www.youtube.com/watch?v=5S8n1Xr_TjQ;True;TEST;True
1035;15;MYyENDvoWao;Love Hurts;Baby Jane Dexter;https://www.youtube.com/watch?v=MYyENDvoWao;True;TEST;True
1035;16;7VGXLB3us70;Love Hurts;Kim Deal and Bob Pollard;https://www.youtube.com/watch?v=7VGXLB3us70;True;TEST;True
1035;17;Mk9yQt7FvCI;Love Hurts;Barbara Dickson;https://www.youtube.com/watch?v=Mk9yQt7FvCI;True;TEST;True
1035;18;lxe8O1jKsEg;Love Hurts;Johnny Logan;https://www.youtube.com/watch?v=lxe8O1jKsEg;True;TEST;True
1035;21;NBa4XuZ-LMg;Love Hurts;Little Milton w/ Lucinda Williams;https://www.youtube.com/watch?v=NBa4XuZ-LMg;True;TEST;True
1035;23;RNIhWE1NiRk;Love Hurts;Doogie White;https://www.youtube.com/watch?v=RNIhWE1NiRk;True;TEST;True
1035;24;zprG0nMu8-U;Love Hurts;Robin Gibb;https://www.youtube.com/watch?v=zprG0nMu8-U;True;TEST;True
1035;25;-S1Y4qtl2pQ;Love Hurts;Sinéad O'Connor;https://www.youtube.com/watch?v=-S1Y4qtl2pQ;True;TEST;True
1035;28;cLdCskdvVO0;Love Hurts;Darren Smith Band;https://www.youtube.com/watch?v=cLdCskdvVO0;True;TEST;True
1035;29;5xdUrZ0Hnmk;Love Hurts;Deborah Conway & Tex Perkins;https://www.youtube.com/watch?v=5xdUrZ0Hnmk;True;TEST;True
1035;30;9hSKBxHhS5E;Love Hurts;Rod Stewart;https://www.youtube.com/watch?v=9hSKBxHhS5E;True;TEST;True
1035;31;8zdzNKbE8Pc;Love Hurts;Jill Johnson;https://www.youtube.com/watch?v=8zdzNKbE8Pc;True;TEST;True
1035;33;cS0uwdThNlo;Love Hurts;Jason Donovan;https://www.youtube.com/watch?v=cS0uwdThNlo;True;TEST;True
1035;34;3w-QZDojBFQ;Love Hurts;Julienne Taylor;https://www.youtube.com/watch?v=3w-QZDojBFQ;True;TEST;True
1035;35;H0Ov-pL9Q-g;Love Hurts;Anna Ternheim;https://www.youtube.com/watch?v=H0Ov-pL9Q-g;True;TEST;True
1035;36;obdWSDcZ9G4;Love Hurts;Damien Leith;https://www.youtube.com/watch?v=obdWSDcZ9G4;True;TEST;True
1035;37;-ItqyWM3DxU;Love Hurts;L.A. Guns;https://www.youtube.com/watch?v=-ItqyWM3DxU;True;TEST;True
1035;38;0olQRvcuLgA;Love Hurts;The Chapin Sisters;https://www.youtube.com/watch?v=0olQRvcuLgA;True;TEST;True
1035;39;2iimd9Vy5QM;Love Hurts;Melinda Schneider & Beccy Cole;https://www.youtube.com/watch?v=2iimd9Vy5QM;True;TEST;True
1210;0;qKggnBh2Mdw;Highway to Hell;AC/DC;https://www.youtube.com/watch?v=qKggnBh2Mdw;True;TEST;True
1210;1;eNMVXCGiT7w;Highway to Hell;Galileo;https://www.youtube.com/watch?v=eNMVXCGiT7w;True;TEST;True
1210;2;a5ngDbU1T4g;Highway to Hell;Tiny Tim;https://www.youtube.com/watch?v=a5ngDbU1T4g;True;TEST;True
1210;3;gTkRGQl-uGI;Highway to Hell;Tiny Tim with The New Duncan Imperials;https://www.youtube.com/watch?v=gTkRGQl-uGI;True;TEST;True
1210;4;2hT7BzoJLwI;Highway to Hell;Ravin' Sound Machine;https://www.youtube.com/watch?v=2hT7BzoJLwI;True;TEST;True
1210;5;J4VaNojs3x8;Highway to Hell;Ed Kuepper;https://www.youtube.com/watch?v=J4VaNojs3x8;True;TEST;True
1210;6;IYhtP5_fffk;Highway to Hell;The Electric Hellfire Club;https://www.youtube.com/watch?v=IYhtP5_fffk;True;TEST;True
1210;7;-LszhLDeOcQ;Highway to Hell;N.Y.C.C.;https://www.youtube.com/watch?v=-LszhLDeOcQ;True;TEST;True
1210;8;xNOZMufoYJ4;Highway to Hell;Quiet Riot;https://www.youtube.com/watch?v=xNOZMufoYJ4;True;TEST;True
1210;9;CVpnl9V0ctA;Highway to Hell;Marilyn Manson;https://www.youtube.com/watch?v=CVpnl9V0ctA;True;TEST;True
1210;10;grA5LeI2_L4;Highway to Hell;Locomotive;https://www.youtube.com/watch?v=grA5LeI2_L4;True;TEST;True
1210;11;CM-EgnGvySA;Highway to Hell;Nashville Pussy;https://www.youtube.com/watch?v=CM-EgnGvySA;True;TEST;True
1210;12;7mU2lJKkQ04;Highway to Hell;Hayseed Dixie;https://www.youtube.com/watch?v=7mU2lJKkQ04;True;TEST;True
1210;13;e6L2qfaRmN0;Highway to Hell;Be My Guest;https://www.youtube.com/watch?v=e6L2qfaRmN0;True;TEST;True
1210;14;OTSA3cavJuM;Highway to Hell;Angry Samoans;https://www.youtube.com/watch?v=OTSA3cavJuM;True;TEST;True
1210;15;MCa6qo3AMvY;Highway to Hell;Iced Earth;https://www.youtube.com/watch?v=MCa6qo3AMvY;True;TEST;True
1210;16;0a76OgG_It0;Aussie Medley;Tenacious D;https://www.youtube.com/watch?v=0a76OgG_It0;True;TEST;True
1210;17;qo4AkFdlCUo;Highway to Hell;Patty;https://www.youtube.com/watch?v=qo4AkFdlCUo;True;TEST;True
1210;18;3UcpyI5HG_c;Highway to Hell;Forever Young;https://www.youtube.com/watch?v=3UcpyI5HG_c;True;TEST;True
1210;19;ETp3FwvFOmo;Highway to Hell;Natalia [1];https://www.youtube.com/watch?v=ETp3FwvFOmo;True;TEST;True
1210;20;kKTpwYuRXgI;Highway to Hell;Maroon 5;https://www.youtube.com/watch?v=kKTpwYuRXgI;True;TEST;True
1210;22;lmUeGaQDXME;Highway to Hell;Dr. B and The Interns;https://www.youtube.com/watch?v=lmUeGaQDXME;True;TEST;True
1210;23;0AQERoYWB28;Highway to Hell;Texas Lightning;https://www.youtube.com/watch?v=0AQERoYWB28;True;TEST;True
1210;24;daRybv2SS2E;Highway to Hell;Sepalot feat. Amos;https://www.youtube.com/watch?v=daRybv2SS2E;True;TEST;True
1210;25;y-ImE55VY2A;Highway to Hell;Angry Anderson & Sarah McLeod;https://www.youtube.com/watch?v=y-ImE55VY2A;True;TEST;True
1210;26;Pm0VX6bvS_A;Highway to Hell;Cagey Strings;https://www.youtube.com/watch?v=Pm0VX6bvS_A;True;TEST;True
1210;27;kr3iYamSxxI;Highway to Hell;Wing;https://www.youtube.com/watch?v=kr3iYamSxxI;True;TEST;True
1210;29;n9wud1l3IFg;Highway to Hell;Alice Rose;https://www.youtube.com/watch?v=n9wud1l3IFg;True;TEST;True
1210;31;X4FvS5l4gUc;Highway to Hell;Troglauer Buam;https://www.youtube.com/watch?v=X4FvS5l4gUc;True;TEST;True
1210;32;fPdutj1LLDQ;Highway to Hell;Bad Biscut;https://www.youtube.com/watch?v=fPdutj1LLDQ;True;TEST;True
1210;33;PhyTzHIzpdQ;Highway to Hell;Glee Cast feat. Jonathan Groff;https://www.youtube.com/watch?v=PhyTzHIzpdQ;True;TEST;True
1210;34;rzqraQhw0f8;Highway to Hell;Mutiny Within;https://www.youtube.com/watch?v=rzqraQhw0f8;True;TEST;True
1210;35;WVAK3Qsld2c;Highway to Hell;Jens Thomas, Verneri Pohjola;https://www.youtube.com/watch?v=WVAK3Qsld2c;True;TEST;True
1210;36;AYtvJKsrxvo;Highway to Hell;Fishnet Stockings;https://www.youtube.com/watch?v=AYtvJKsrxvo;True;TEST;True
1210;37;qfGggAGITwg;Highway to Hell;2Cellos feat. Steve Vai;https://www.youtube.com/watch?v=qfGggAGITwg;True;TEST;True
1210;39;6atL_usVRgo;Tampereelle;Alivaltiosihteeri;https://www.youtube.com/watch?v=6atL_usVRgo;True;TEST;True
1211;0;zUwEIt9ez7M;Smoke on the Water;Deep Purple;https://www.youtube.com/watch?v=zUwEIt9ez7M;True;TEST;True
1211;1;inNXc4eqcWk;Smoke on the Water;Ian Gillan Band;https://www.youtube.com/watch?v=inNXc4eqcWk;True;TEST;True
1211;2;JsgJTvGscF4;Smoke on the Water;Gillan;https://www.youtube.com/watch?v=JsgJTvGscF4;True;TEST;True
1211;3;Wfhp3iBxJNQ;Dopes on the Water;Nash the Slash;https://www.youtube.com/watch?v=Wfhp3iBxJNQ;True;TEST;True
1211;4;Sh6yIl2_5u4;Smoke Like a Man;Pink Project;https://www.youtube.com/watch?v=Sh6yIl2_5u4;True;TEST;True
1211;5;PeYiWN-fF9w;Smoke on the Water;Rainbow;https://www.youtube.com/watch?v=PeYiWN-fF9w;True;TEST;True
1211;8;BLiosVvgkes;Smoke on the Water;Forcefield;https://www.youtube.com/watch?v=BLiosVvgkes;True;TEST;True
1211;9;1tsw3nKDlBE;Smoke on the Water;Rock Aid Armenia;https://www.youtube.com/watch?v=1tsw3nKDlBE;True;TEST;True
1211;11;zysBj2VXBfo;Smoke on the Water;Jaco Pastorius;https://www.youtube.com/watch?v=zysBj2VXBfo;True;TEST;True
1211;12;Z6yupjjQ32s;Smoke on the Water;Rolf Harris;https://www.youtube.com/watch?v=Z6yupjjQ32s;True;TEST;True
1211;13;9l-WML_yScw;Smoke on the Water;Crash;https://www.youtube.com/watch?v=9l-WML_yScw;True;TEST;True
1211;15;MZBYSgEnFjM;Smoke on the Water;Dread Zeppelin;https://www.youtube.com/watch?v=MZBYSgEnFjM;True;TEST;True
1211;16;xFDIrwOUdrw;Smoke on the Water;Pat Boone;https://www.youtube.com/watch?v=xFDIrwOUdrw;True;TEST;True
1211;17;KXo54Z2Rgxg;Smoke on the Water;Metalium;https://www.youtube.com/watch?v=KXo54Z2Rgxg;True;TEST;True
1211;18;usPj_JnUGIg;Smoke on the Water / Mamma Mia;The Black Sweden;https://www.youtube.com/watch?v=usPj_JnUGIg;True;TEST;True
1211;22;RhgS5EbnCb0;Smoke on the Water;TOC;https://www.youtube.com/watch?v=RhgS5EbnCb0;True;TEST;True
1211;25;rmHL9pS2xSw;Smoke on the Water;Dream Theater;https://www.youtube.com/watch?v=rmHL9pS2xSw;True;TEST;True
1211;27;VBP60uQrAD0;Smoke on the Water;The Cooltrane Quartet;https://www.youtube.com/watch?v=VBP60uQrAD0;True;TEST;True
1211;28;iCsLP7vAxxo;Smoke on the Water;Dub Spencer & Trance Hill feat. William White;https://www.youtube.com/watch?v=iCsLP7vAxxo;True;TEST;True
